检测次数,购买前余额,购买后余额,单价,动作,时间
857,26801849,26784861,548.0,价格过高,2025-10-21 03:02:11
858,26784861,26771593,428.0,购买成功(200x3),2025-10-21 03:02:16
859,26669993,26654245,508.0,价格过高,2025-10-21 03:02:20
860,26654245,26637257,548.0,价格过高,2025-10-21 03:02:24
861,26637257,26620269,548.0,价格过高,2025-10-21 03:02:28
862,26620269,26603281,548.0,价格过高,2025-10-21 03:02:32
863,26603281,26586293,548.0,价格过高,2025-10-21 03:02:36
864,26586293,26570545,508.0,价格过高,2025-10-21 03:02:40
865,26570545,26553247,558.0,价格过高,2025-10-21 03:02:45
866,26553247,26539979,428.0,购买成功(200x3),2025-10-21 03:02:50
867,26454379,26438941,498.0,价格过高,2025-10-21 03:02:54
868,26438941,26423193,508.0,价格过高,2025-10-21 03:02:58
869,26423193,26410235,418.0,购买成功(200x3),2025-10-21 03:03:03
870,26310635,26297677,418.0,购买成功(200x3),2025-10-21 03:03:09
871,26214077,26197249,542.8,价格过高,2025-10-21 03:03:13
872,26197249,26181811,498.0,价格过高,2025-10-21 03:03:17
873,26181811,26164513,558.0,价格过高,2025-10-21 03:03:21
874,26164513,26147525,548.0,价格过高,2025-10-21 03:03:25
875,26147525,26130537,548.0,价格过高,2025-10-21 03:03:29
876,26130537,26115099,498.0,价格过高,2025-10-21 03:03:33
877,26115099,26102141,418.0,购买成功(200x3),2025-10-21 03:03:38
878,25990541,25973243,558.0,价格过高,2025-10-21 03:03:42
879,25973243,25955945,558.0,价格过高,2025-10-21 03:03:46
880,25955945,25942987,418.0,购买成功(200x3),2025-10-21 03:03:51
881,25859387,25846429,418.0,购买成功(200x3),2025-10-21 03:03:56
882,25736829,25721701,488.0,价格过高,2025-10-21 03:04:00
883,25721701,25706573,488.0,价格过高,2025-10-21 03:04:04
884,25706573,25689275,558.0,价格过高,2025-10-21 03:04:08
885,25689275,25672287,548.0,价格过高,2025-10-21 03:04:12
886,25672287,25657159,488.0,价格过高,2025-10-21 03:04:16
887,25657159,25639861,558.0,价格过高,2025-10-21 03:04:20
888,25639861,25624733,488.0,价格过高,2025-10-21 03:04:24
889,25624733,25607435,558.0,价格过高,2025-10-21 03:04:28
890,25607435,25590137,558.0,价格过高,2025-10-21 03:04:32
891,25590137,25575009,488.0,价格过高,2025-10-21 03:04:36
892,25575009,25557711,558.0,价格过高,2025-10-21 03:04:40
893,25557711,25543203,468.0,价格过高,2025-10-21 03:04:44
894,25543203,25525905,558.0,价格过高,2025-10-21 03:04:48
895,25525905,25511397,468.0,价格过高,2025-10-21 03:04:52
896,25511397,25494409,548.0,价格过高,2025-10-21 03:04:56
897,25494409,25479901,468.0,价格过高,2025-10-21 03:05:00
898,25479901,25466323,438.0,购买成功(200x3),2025-10-21 03:05:05
899,25378723,25365145,438.0,购买成功(200x3),2025-10-21 03:05:10
900,25277545,25264587,418.0,购买成功(200x3),2025-10-21 03:05:15
901,25152987,25135999,548.0,价格过高,2025-10-21 03:05:19
902,25135999,25119011,548.0,价格过高,2025-10-21 03:05:23
903,25119011,25105433,438.0,购买成功(200x3),2025-10-21 03:05:28
904,24995833,24982875,418.0,购买成功(200x3),2025-10-21 03:05:33
905,24899275,24882287,548.0,价格过高,2025-10-21 03:05:37
906,24882287,24865299,548.0,价格过高,2025-10-21 03:05:41
907,24865299,24851721,438.0,购买成功(200x3),2025-10-21 03:05:47
908,24764121,24750543,438.0,购买成功(200x3),2025-10-21 03:05:52
909,24662943,24647195,508.0,价格过高,2025-10-21 03:05:56
910,24647195,24629897,558.0,价格过高,2025-10-21 03:06:00
911,24629897,24612599,558.0,价格过高,2025-10-21 03:06:04
912,24612599,24595301,558.0,价格过高,2025-10-21 03:06:08
913,24595301,24578003,558.0,价格过高,2025-10-21 03:06:12
914,24578003,24560705,558.0,价格过高,2025-10-21 03:06:16
915,24560705,24544957,508.0,价格过高,2025-10-21 03:06:20
916,24544957,24527969,548.0,价格过高,2025-10-21 03:06:24
917,24527969,24510671,558.0,价格过高,2025-10-21 03:06:28
918,24510671,24493373,558.0,价格过高,2025-10-21 03:06:32
919,24493373,24480415,418.0,购买成功(200x3),2025-10-21 03:06:37
920,24396815,24379517,558.0,价格过高,2025-10-21 03:06:41
921,24379517,24363149,528.0,价格过高,2025-10-21 03:06:45
922,24363149,24348641,468.0,价格过高,2025-10-21 03:06:49
923,24348641,24334133,468.0,价格过高,2025-10-21 03:06:53
924,24334133,24317145,548.0,价格过高,2025-10-21 03:06:57
925,24317145,24304187,418.0,购买成功(200x3),2025-10-21 03:07:02
926,24220587,24203599,548.0,价格过高,2025-10-21 03:07:06
927,24203599,24186611,548.0,价格过高,2025-10-21 03:07:10
928,24186611,24169623,548.0,价格过高,2025-10-21 03:07:15
929,24169623,24155115,468.0,价格过高,2025-10-21 03:07:19
930,24155115,24138127,548.0,价格过高,2025-10-21 03:07:23
931,24138127,24121139,548.0,价格过高,2025-10-21 03:07:27
932,24121139,24108181,418.0,购买成功(200x3),2025-10-21 03:07:31
933,24024581,24007283,558.0,价格过高,2025-10-21 03:07:36
934,24007283,23990295,548.0,价格过高,2025-10-21 03:07:40
935,23990295,23972997,558.0,价格过高,2025-10-21 03:07:44
936,23972997,23955699,558.0,价格过高,2025-10-21 03:07:48
937,23955699,23939021,538.0,价格过高,2025-10-21 03:07:52
938,23939021,23924513,468.0,价格过高,2025-10-21 03:07:56
939,23924513,23910005,468.0,价格过高,2025-10-21 03:08:00
940,23910005,23896427,438.0,购买成功(200x3),2025-10-21 03:08:06
941,23808827,23794319,468.0,价格过高,2025-10-21 03:08:10
942,23794319,23777641,538.0,价格过高,2025-10-21 03:08:14
943,23777641,23760653,548.0,价格过高,2025-10-21 03:08:18
944,23760653,23743975,538.0,价格过高,2025-10-21 03:08:22
945,23743975,23727297,538.0,价格过高,2025-10-21 03:08:26
946,23727297,23713719,438.0,购买成功(200x3),2025-10-21 03:08:31
947,23606119,23588821,558.0,价格过高,2025-10-21 03:08:35
948,23588821,23573693,488.0,价格过高,2025-10-21 03:08:40
949,23573693,23558565,488.0,价格过高,2025-10-21 03:08:44
950,23558565,23541577,548.0,价格过高,2025-10-21 03:08:49
951,23541577,23527999,438.0,购买成功(200x3),2025-10-21 03:08:54
952,23430399,23413101,558.0,价格过高,2025-10-21 03:08:59
953,23413101,23397973,488.0,价格过高,2025-10-21 03:09:03
954,23397973,23380985,548.0,价格过高,2025-10-21 03:09:07
955,23380985,23364307,538.0,价格过高,2025-10-21 03:09:11
956,23364307,23350729,438.0,购买成功(200x3),2025-10-21 03:09:16
957,23263129,23249551,438.0,购买成功(200x3),2025-10-21 03:09:21
958,23161951,23145273,538.0,价格过高,2025-10-21 03:09:25
959,23145273,23131695,438.0,购买成功(200x3),2025-10-21 03:09:30
960,23022095,23008517,438.0,购买成功(200x3),2025-10-21 03:09:35
961,22898917,22885339,438.0,购买成功(200x3),2025-10-21 03:09:40
962,22797739,22780441,558.0,价格过高,2025-10-21 03:09:44
963,22780441,22766863,438.0,购买成功(200x3),2025-10-21 03:09:49
964,22679263,22661965,558.0,价格过高,2025-10-21 03:09:53
965,22661965,22646527,498.0,价格过高,2025-10-21 03:09:57
966,22646527,22629539,548.0,价格过高,2025-10-21 03:10:01
967,22629539,22612551,548.0,价格过高,2025-10-21 03:10:05
968,22612551,22599283,428.0,购买成功(200x3),2025-10-21 03:10:10
969,22513683,22500105,438.0,购买成功(200x3),2025-10-21 03:10:15
970,22400505,22383517,548.0,价格过高,2025-10-21 03:10:19
971,22383517,22366219,558.0,价格过高,2025-10-21 03:10:23
972,22366219,22350781,498.0,价格过高,2025-10-21 03:10:27
973,22350781,22337513,428.0,购买成功(200x3),2025-10-21 03:10:32
974,22251913,22234925,548.0,价格过高,2025-10-21 03:10:36
975,22234925,22217937,548.0,价格过高,2025-10-21 03:10:40
976,22217937,22200949,548.0,价格过高,2025-10-21 03:10:44
977,22200949,22185511,498.0,价格过高,2025-10-21 03:10:48
978,22185511,22172243,428.0,购买成功(200x3),2025-10-21 03:10:53
979,22062643,22047205,498.0,价格过高,2025-10-21 03:10:57
980,22047205,22030217,548.0,价格过高,2025-10-21 03:11:02
981,22030217,22012919,558.0,价格过高,2025-10-21 03:11:06
982,22012919,21997481,498.0,价格过高,2025-10-21 03:11:10
983,21997481,21980493,548.0,价格过高,2025-10-21 03:11:14
984,21980493,21963195,558.0,价格过高,2025-10-21 03:11:18
985,21963195,21945897,558.0,价格过高,2025-10-21 03:11:22
986,21945897,21928599,558.0,价格过高,2025-10-21 03:11:26
987,21928599,21911301,558.0,价格过高,2025-10-21 03:11:30
988,21911301,21894003,558.0,价格过高,2025-10-21 03:11:34
989,21894003,21878565,498.0,价格过高,2025-10-21 03:11:38
990,21878565,21863127,498.0,价格过高,2025-10-21 03:11:42
991,21863127,21845829,558.0,价格过高,2025-10-21 03:11:46
992,21845829,21830391,498.0,价格过高,2025-10-21 03:11:50
993,21830391,21814953,498.0,价格过高,2025-10-21 03:11:54
994,21814953,21797965,548.0,价格过高,2025-10-21 03:11:58
995,21797965,21784697,428.0,购买成功(200x3),2025-10-21 03:12:03
996,21784697,21769259,498.0,价格过高,2025-10-21 03:12:07
997,21769259,21753821,498.0,价格过高,2025-10-21 03:12:11
998,21753821,21736523,558.0,价格过高,2025-10-21 03:12:15
999,21736523,21719225,558.0,价格过高,2025-10-21 03:12:19
1000,21719225,21703787,498.0,价格过高,2025-10-21 03:12:23
1001,21703787,21686799,548.0,价格过高,2025-10-21 03:12:27
1002,21686799,21669501,558.0,价格过高,2025-10-21 03:12:31
1003,21669501,21652513,548.0,价格过高,2025-10-21 03:12:35
1004,21652513,21635525,548.0,价格过高,2025-10-21 03:12:40
1005,21635525,21618537,548.0,价格过高,2025-10-21 03:12:44
1006,21618537,21601549,548.0,价格过高,2025-10-21 03:12:48
1007,21601549,21584251,558.0,价格过高,2025-10-21 03:12:52
1008,21584251,21569123,488.0,价格过高,2025-10-21 03:12:56
1009,21569123,21556165,418.0,购买成功(200x3),2025-10-21 03:13:01
1010,21446565,21429577,548.0,价格过高,2025-10-21 03:13:05
1011,21429577,21412589,548.0,价格过高,2025-10-21 03:13:09
1012,21412589,21395601,548.0,价格过高,2025-10-21 03:13:13
1013,21395601,21380473,488.0,价格过高,2025-10-21 03:13:17
1014,21380473,21363175,558.0,价格过高,2025-10-21 03:13:21
1015,21363175,21345877,558.0,价格过高,2025-10-21 03:13:25
1016,21345877,21328579,558.0,价格过高,2025-10-21 03:13:29
1017,21328579,21311591,548.0,价格过高,2025-10-21 03:13:33
1018,21311591,21294603,548.0,价格过高,2025-10-21 03:13:37
1019,21294603,21279475,488.0,价格过高,2025-10-21 03:13:41
1020,21279475,21264347,488.0,价格过高,2025-10-21 03:13:45
1021,21264347,21250769,438.0,购买成功(200x3),2025-10-21 03:13:50
1022,21163169,21149591,438.0,购买成功(200x3),2025-10-21 03:13:55
1023,21053991,21037003,548.0,价格过高,2025-10-21 03:14:00
1024,21037003,21023425,438.0,购买成功(200x3),2025-10-21 03:14:05
1025,20927825,20910557,557.0,价格过高,2025-10-21 03:14:09
1026,20910557,20895739,478.0,价格过高,2025-10-21 03:14:13
1027,20895739,20878441,558.0,价格过高,2025-10-21 03:14:17
1028,20878441,20863623,478.0,价格过高,2025-10-21 03:14:21
1029,20863623,20846325,558.0,价格过高,2025-10-21 03:14:25
1030,20846325,20829027,558.0,价格过高,2025-10-21 03:14:29
1031,20829027,20811729,558.0,价格过高,2025-10-21 03:14:33
1032,20811729,20795191,533.5,价格过高,2025-10-21 03:14:37
1033,20795191,20778203,548.0,价格过高,2025-10-21 03:14:41
1034,20778203,20764935,428.0,购买成功(200x3),2025-10-21 03:14:46
1035,20679335,20662347,548.0,价格过高,2025-10-21 03:14:50
1036,20662347,20645049,558.0,价格过高,2025-10-21 03:14:54
1037,20645049,20629611,498.0,价格过高,2025-10-21 03:14:58
1038,20629611,20612623,548.0,价格过高,2025-10-21 03:15:02
1039,20612623,20599355,428.0,购买成功(200x3),2025-10-21 03:15:07
1040,20513755,20500487,428.0,购买成功(200x3),2025-10-21 03:15:12
1041,20500487,20487529,418.0,购买成功(200x3),2025-10-21 03:15:17
1042,20403929,20386941,548.0,价格过高,2025-10-21 03:15:21
1043,20386941,20371503,498.0,价格过高,2025-10-21 03:15:25
1044,20371503,20354205,558.0,价格过高,2025-10-21 03:15:29
1045,20354205,20336907,558.0,价格过高,2025-10-21 03:15:33
1046,20336907,20319609,558.0,价格过高,2025-10-21 03:15:37
1047,20319609,20302311,558.0,价格过高,2025-10-21 03:15:41
1048,20302311,20285013,558.0,价格过高,2025-10-21 03:15:45
1049,20285013,20267715,558.0,价格过高,2025-10-21 03:15:49
1050,20267715,20250417,558.0,价格过高,2025-10-21 03:15:53
1051,20250417,20233539,544.5,价格过高,2025-10-21 03:15:57
1052,20233539,20216551,548.0,价格过高,2025-10-21 03:16:01
1053,20216551,20201113,498.0,价格过高,2025-10-21 03:16:05
1054,20201113,20188155,418.0,购买成功(200x3),2025-10-21 03:16:10
