检测次数,购买前余额,购买后余额,单价,动作,时间
430,339705908,339689230,538.0,价格过高,2025-10-20 02:30:31
431,339689230,339672552,538.0,价格过高,2025-10-20 02:30:35
432,339637956,339622208,508.0,价格过高,2025-10-20 02:30:41
433,339591022,339573724,558.0,价格过高,2025-10-20 02:30:47
434,339573724,339560146,438.0,购买成功(200x3),2025-10-20 02:30:52
435,339472546,339458968,438.0,购买成功(200x3),2025-10-20 02:30:57
436,339349368,339332070,558.0,价格过高,2025-10-20 02:31:01
437,339332070,339315392,538.0,价格过高,2025-10-20 02:31:05
438,339315392,339299644,508.0,价格过高,2025-10-20 02:31:09
439,339299644,339285136,468.0,价格过高,2025-10-20 02:31:13
440,339285136,339268148,548.0,价格过高,2025-10-20 02:31:17
441,339233552,339215944,568.0,价格过高,2025-10-20 02:31:23
442,339215944,339200196,508.0,价格过高,2025-10-20 02:31:27
443,339200196,339182898,558.0,价格过高,2025-10-20 02:31:32
444,339182898,339168080,478.0,价格过高,2025-10-20 02:31:36
445,339168080,339153262,478.0,价格过高,2025-10-20 02:31:40
446,339153262,339135964,558.0,价格过高,2025-10-20 02:31:44
447,339135964,339123626,398.0,购买成功(200x3),2025-10-20 02:31:49
448,339012026,338995348,538.0,价格过高,2025-10-20 02:31:54
449,338995348,338983010,398.0,购买成功(200x3),2025-10-20 02:31:59
450,338871410,338854112,558.0,价格过高,2025-10-20 02:32:03
451,338854112,338836814,558.0,价格过高,2025-10-20 02:32:07
452,338802218,338788640,438.0,购买成功(200x3),2025-10-20 02:32:14
453,338677040,338659432,568.0,价格过高,2025-10-20 02:32:18
454,338659432,338644614,478.0,价格过高,2025-10-20 02:32:22
455,338644614,338629796,478.0,价格过高,2025-10-20 02:32:26
456,338629796,338612808,548.0,价格过高,2025-10-20 02:32:30
457,338612808,338595510,558.0,价格过高,2025-10-20 02:32:34
458,338595510,338578212,558.0,价格过高,2025-10-20 02:32:38
459,338578212,338560914,558.0,价格过高,2025-10-20 02:32:42
460,338560914,338543616,558.0,价格过高,2025-10-20 02:32:46
461,338543616,338526318,558.0,价格过高,2025-10-20 02:32:50
462,338526318,338509020,558.0,价格过高,2025-10-20 02:32:54
463,338509020,338491412,568.0,价格过高,2025-10-20 02:32:58
464,338491412,338476594,478.0,价格过高,2025-10-20 02:33:02
465,338476594,338459296,558.0,价格过高,2025-10-20 02:33:06
466,338459296,338444478,478.0,价格过高,2025-10-20 02:33:10
467,38429660,38414842,478.0,价格过高,2025-10-20 02:33:15
468,338400024,338385206,478.0,价格过高,2025-10-20 02:33:20
469,338385206,338372558,408.0,购买成功(200x3),2025-10-20 02:33:25
470,338276958,338262140,478.0,价格过高,2025-10-20 02:33:29
471,338262140,338244842,558.0,价格过高,2025-10-20 02:33:33
472,338244842,338230024,478.0,价格过高,2025-10-20 02:33:37
473,338230024,338215206,478.0,价格过高,2025-10-20 02:33:41
474,338215206,338197908,558.0,价格过高,2025-10-20 02:33:45
475,338197908,338185260,408.0,购买成功(200x3),2025-10-20 02:33:50
476,338040264,338022656,568.0,价格过高,2025-10-20 02:33:57
477,38005048,37992400,408.0,购买成功(200x3),2025-10-20 02:34:03
478,37910800,37898152,408.0,购买成功(200x3),2025-10-20 02:34:08
479,37816552,37803904,408.0,购买成功(200x3),2025-10-20 02:34:13
480,37692924,37675626,558.0,价格过高,2025-10-20 02:34:17
481,37675626,37658328,558.0,价格过高,2025-10-20 02:34:21
482,37658328,37640720,568.0,价格过高,2025-10-20 02:34:25
483,37640720,37623422,558.0,价格过高,2025-10-20 02:34:29
484,37623422,37605814,568.0,价格过高,2025-10-20 02:34:33
485,37605814,37591616,458.0,价格过高,2025-10-20 02:34:37
486,37591616,37577418,458.0,价格过高,2025-10-20 02:34:42
487,37577418,37560120,558.0,价格过高,2025-10-20 02:34:46
488,37560120,37546542,438.0,购买成功(200x3),2025-10-20 02:34:50
489,37454942,37440744,458.0,价格过高,2025-10-20 02:34:55
490,37440744,37423446,558.0,价格过高,2025-10-20 02:34:59
491,37423446,37408628,478.0,价格过高,2025-10-20 02:35:03
492,37408628,37395050,438.0,购买成功(200x3),2025-10-20 02:35:08
493,37299450,37281842,568.0,价格过高,2025-10-20 02:35:13
494,37281842,37264544,558.0,价格过高,2025-10-20 02:35:17
495,37264544,37247246,558.0,价格过高,2025-10-20 02:35:21
496,37247246,37229638,568.0,价格过高,2025-10-20 02:35:25
497,37229638,37212340,558.0,价格过高,2025-10-20 02:35:29
498,37212340,37196972,495.7,价格过高,2025-10-20 02:35:33
499,37196972,37179674,558.0,价格过高,2025-10-20 02:35:37
500,37179674,37162066,568.0,价格过高,2025-10-20 02:35:41
501,37162066,37146628,498.0,价格过高,2025-10-20 02:35:45
502,37146628,37131190,498.0,价格过高,2025-10-20 02:35:49
503,37096284,37078676,568.0,价格过高,2025-10-20 02:35:55
504,37078676,37063238,498.0,价格过高,2025-10-20 02:35:59
505,37063238,37049970,428.0,购买成功(200x3),2025-10-20 02:36:04
506,336950370,336933072,558.0,价格过高,2025-10-20 02:36:08
507,336933072,336917634,498.0,价格过高,2025-10-20 02:36:12
508,336917634,336900336,558.0,价格过高,2025-10-20 02:36:17
509,336900336,336883038,558.0,价格过高,2025-10-20 02:36:21
510,36867600,36850302,558.0,价格过高,2025-10-20 02:36:26
511,36817566,36800268,558.0,价格过高,2025-10-20 02:36:32
512,36800268,36787000,428.0,购买成功(200x3),2025-10-20 02:36:37
513,336701400,336683792,568.0,价格过高,2025-10-20 02:36:41
514,336683792,336671454,398.0,购买成功(200x3),2025-10-20 02:36:46
515,36560354,36543056,558.0,价格过高,2025-10-20 02:36:50
516,336527308,336511560,508.0,价格过高,2025-10-20 02:36:55
517,336511560,336495812,508.0,价格过高,2025-10-20 02:36:59
518,336495812,336478204,568.0,价格过高,2025-10-20 02:37:03
519,336478204,336460596,568.0,价格过高,2025-10-20 02:37:07
520,336460596,336448258,398.0,购买成功(200x3),2025-10-20 02:37:12
521,336346658,336334320,398.0,购买成功(200x3),2025-10-20 02:37:17
522,336254720,336242382,398.0,购买成功(200x3),2025-10-20 02:37:22
523,36060830,36043532,558.0,价格过高,2025-10-20 02:37:30
524,336026234,336010486,508.0,价格过高,2025-10-20 02:37:35
525,336010486,335993188,558.0,价格过高,2025-10-20 02:37:39
526,335959832,335944084,508.0,价格过高,2025-10-20 02:37:45
527,335944084,335926786,558.0,价格过高,2025-10-20 02:37:49
528,335926786,335909178,568.0,价格过高,2025-10-20 02:37:53
529,35891570,35873962,568.0,价格过高,2025-10-20 02:37:58
530,35873962,35856354,568.0,价格过高,2025-10-20 02:38:02
531,35856354,35838746,568.0,价格过高,2025-10-20 02:38:06
532,35778854,35761866,548.0,价格过高,2025-10-20 02:38:15
533,335744878,335727890,548.0,价格过高,2025-10-20 02:38:21
534,335727890,335710902,548.0,价格过高,2025-10-20 02:38:25
535,35698564,35681266,558.0,价格过高,2025-10-20 02:38:30
536,35681266,35664278,548.0,价格过高,2025-10-20 02:38:35
537,35664278,35650080,458.0,价格过高,2025-10-20 02:38:39
538,35650080,35637742,398.0,购买成功(200x3),2025-10-20 02:38:44
539,35515804,35500366,498.0,价格过高,2025-10-20 02:38:50
540,335486478,335469490,548.0,价格过高,2025-10-20 02:38:56
541,335469490,335456532,418.0,购买成功(200x3),2025-10-20 02:39:01
542,335324138,335309940,458.0,价格过高,2025-10-20 02:39:09
543,335309940,335294812,488.0,价格过高,2025-10-20 02:39:13
544,335294812,335279374,498.0,价格过高,2025-10-20 02:39:17
545,335279374,335263936,498.0,价格过高,2025-10-20 02:39:21
546,335263936,335248278,505.1,价格过高,2025-10-20 02:39:25
547,335248278,335232840,498.0,价格过高,2025-10-20 02:39:29
548,335232840,335215852,548.0,价格过高,2025-10-20 02:39:33
549,335215852,335198594,556.7,价格过高,2025-10-20 02:39:37
550,335198594,335181296,558.0,价格过高,2025-10-20 02:39:41
551,335181296,335163998,558.0,价格过高,2025-10-20 02:39:45
552,335163998,335151040,418.0,购买成功(200x3),2025-10-20 02:39:50
553,35041440,35023942,564.5,价格过高,2025-10-20 02:39:54
554,35023942,35006644,558.0,价格过高,2025-10-20 02:39:58
555,35006644,34989656,548.0,价格过高,2025-10-20 02:40:02
556,334972668,334955680,548.0,价格过高,2025-10-20 02:40:07
557,334955680,334938692,548.0,价格过高,2025-10-20 02:40:12
558,334938692,334921394,558.0,价格过高,2025-10-20 02:40:16
559,34904096,34887108,548.0,价格过高,2025-10-20 02:40:21
560,334873530,334857782,508.0,价格过高,2025-10-20 02:40:26
561,334857782,334840484,558.0,价格过高,2025-10-20 02:40:32
562,334840484,334823496,548.0,价格过高,2025-10-20 02:40:36
563,334823496,334806508,548.0,价格过高,2025-10-20 02:40:41
564,334806508,334789210,558.0,价格过高,2025-10-20 02:40:45
565,334789210,334773462,508.0,价格过高,2025-10-20 02:40:49
566,334773462,334756164,558.0,价格过高,2025-10-20 02:40:53
567,334756164,334738866,558.0,价格过高,2025-10-20 02:40:57
568,334738866,334721878,548.0,价格过高,2025-10-20 02:41:01
569,334721878,334704580,558.0,价格过高,2025-10-20 02:41:05
570,34689452,34676804,408.0,购买成功(200x3),2025-10-20 02:41:11
571,334595204,334577906,558.0,价格过高,2025-10-20 02:41:15
572,334547960,334530662,558.0,价格过高,2025-10-20 02:41:21
573,334530662,334518014,408.0,购买成功(200x3),2025-10-20 02:41:26
574,334487758,334470770,548.0,价格过高,2025-10-20 02:41:32
575,334470770,334453162,568.0,价格过高,2025-10-20 02:41:37
576,334453162,334435864,558.0,价格过高,2025-10-20 02:41:41
577,334435864,334423216,408.0,购买成功(200x3),2025-10-20 02:41:46
578,334285840,334270712,488.0,价格过高,2025-10-20 02:41:53
579,334270712,334253724,548.0,价格过高,2025-10-20 02:41:57
580,334253724,334236426,558.0,价格过高,2025-10-20 02:42:01
581,34158616,34141318,558.0,价格过高,2025-10-20 02:42:10
582,34141318,34126190,488.0,价格过高,2025-10-20 02:42:15
583,34126190,34112922,428.0,购买成功(200x3),2025-10-20 02:42:20
584,334027322,334011884,498.0,价格过高,2025-10-20 02:42:24
585,33994586,33977598,548.0,价格过高,2025-10-20 02:42:29
586,33977598,33964330,428.0,购买成功(200x3),2025-10-20 02:42:34
587,33855000,33837702,558.0,价格过高,2025-10-20 02:42:38
588,33837702,33820714,548.0,价格过高,2025-10-20 02:42:42
589,33820714,33803416,558.0,价格过高,2025-10-20 02:42:46
590,33803416,33790768,408.0,购买成功(200x3),2025-10-20 02:42:51
591,33709168,33691870,558.0,价格过高,2025-10-20 02:42:55
592,33691870,33679222,408.0,购买成功(200x3),2025-10-20 02:43:01
593,33679222,33663784,498.0,价格过高,2025-10-20 02:43:06
594,33663784,33646796,548.0,价格过高,2025-10-20 02:43:10
595,33646796,33631358,498.0,价格过高,2025-10-20 02:43:14
596,33631358,33615920,498.0,价格过高,2025-10-20 02:43:18
597,33615920,33600482,498.0,价格过高,2025-10-20 02:43:23
598,33600482,33583184,558.0,价格过高,2025-10-20 02:43:27
599,33583184,33565886,558.0,价格过高,2025-10-20 02:43:31
600,33565886,33548588,558.0,价格过高,2025-10-20 02:43:35
601,33548588,33530980,568.0,价格过高,2025-10-20 02:43:39
602,33530980,33515542,498.0,价格过高,2025-10-20 02:43:43
603,33515542,33500724,478.0,价格过高,2025-10-20 02:43:47
604,33500724,33485286,498.0,价格过高,2025-10-20 02:43:51
605,33485286,33467678,568.0,价格过高,2025-10-20 02:43:55
606,33467678,33450380,558.0,价格过高,2025-10-20 02:43:59
607,33450380,33433082,558.0,价格过高,2025-10-20 02:44:03
608,33433082,33417644,498.0,价格过高,2025-10-20 02:44:07
609,33417644,33400346,558.0,价格过高,2025-10-20 02:44:11
610,33400346,33383048,558.0,价格过高,2025-10-20 02:44:15
611,33383048,33365750,558.0,价格过高,2025-10-20 02:44:19
612,33365750,33348452,558.0,价格过高,2025-10-20 02:44:23
613,33348452,33333014,498.0,价格过高,2025-10-20 02:44:27
614,33333014,33317576,498.0,价格过高,2025-10-20 02:44:31
615,33317576,33300278,558.0,价格过高,2025-10-20 02:44:35
616,33300278,33287320,418.0,购买成功(200x3),2025-10-20 02:44:40
617,33203720,33186422,558.0,价格过高,2025-10-20 02:44:44
618,33186422,33169124,558.0,价格过高,2025-10-20 02:44:48
619,33169124,33151826,558.0,价格过高,2025-10-20 02:44:53
620,33151826,33134218,568.0,价格过高,2025-10-20 02:44:57
621,33134218,33116920,558.0,价格过高,2025-10-20 02:45:01
622,33116920,33099622,558.0,价格过高,2025-10-20 02:45:05
623,33099622,33086664,418.0,购买成功(200x3),2025-10-20 02:45:10
624,332985766,332968468,558.0,价格过高,2025-10-20 02:45:15
625,332968468,332955510,418.0,购买成功(200x3),2025-10-20 02:45:20
626,32854612,32837314,558.0,价格过高,2025-10-20 02:45:25
627,32837314,32820326,548.0,价格过高,2025-10-20 02:45:29
628,332768432,332751134,558.0,价格过高,2025-10-20 02:45:36
629,332719638,332703890,508.0,价格过高,2025-10-20 02:45:43
630,332703890,332686592,558.0,价格过高,2025-10-20 02:45:47
631,332686592,332669604,548.0,价格过高,2025-10-20 02:45:51
632,32652306,32635008,558.0,价格过高,2025-10-20 02:45:56
633,332617710,332601962,508.0,价格过高,2025-10-20 02:46:01
634,332601962,332586214,508.0,价格过高,2025-10-20 02:46:05
635,32570466,32554718,508.0,价格过高,2025-10-20 02:46:10
636,32554718,32538970,508.0,价格过高,2025-10-20 02:46:14
637,332522292,332504994,558.0,价格过高,2025-10-20 02:46:19
638,332441642,332424654,548.0,价格过高,2025-10-20 02:46:27
639,332424654,332408906,508.0,价格过高,2025-10-20 02:46:31
640,332408906,332393158,508.0,价格过高,2025-10-20 02:46:35
641,332359182,332342194,548.0,价格过高,2025-10-20 02:46:41
642,332342194,332325206,548.0,价格过高,2025-10-20 02:46:45
643,332325206,332308218,548.0,价格过高,2025-10-20 02:46:49
644,332308218,332292470,508.0,价格过高,2025-10-20 02:46:53
645,332292470,332276722,508.0,价格过高,2025-10-20 02:46:57
646,332276722,332261594,488.0,价格过高,2025-10-20 02:47:01
647,332261594,332248636,418.0,购买成功(200x3),2025-10-20 02:47:06
648,332165036,332149908,488.0,价格过高,2025-10-20 02:47:10
649,332149908,332134780,488.0,价格过高,2025-10-20 02:47:14
650,332100184,332082886,558.0,价格过高,2025-10-20 02:47:20
651,332048290,332033162,488.0,价格过高,2025-10-20 02:47:26
652,332033162,332016484,538.0,价格过高,2025-10-20 02:47:30
653,31999496,31982198,558.0,价格过高,2025-10-20 02:47:36
654,31982198,31965210,548.0,价格过高,2025-10-20 02:47:40
655,31965210,31952252,418.0,购买成功(200x3),2025-10-20 02:47:44
656,31868652,31853834,478.0,价格过高,2025-10-20 02:47:48
657,31853834,31836846,548.0,价格过高,2025-10-20 02:47:53
658,31836846,31822028,478.0,价格过高,2025-10-20 02:47:57
659,31822028,31807210,478.0,价格过高,2025-10-20 02:48:02
660,31807210,31792392,478.0,价格过高,2025-10-20 02:48:06
661,31792392,31779124,428.0,购买成功(200x3),2025-10-20 02:48:11
662,31693524,31678706,478.0,价格过高,2025-10-20 02:48:15
663,31678706,31663888,478.0,价格过高,2025-10-20 02:48:19
664,31663888,31646900,548.0,价格过高,2025-10-20 02:48:23
665,31646900,31629912,548.0,价格过高,2025-10-20 02:48:27
666,31629912,31615094,478.0,价格过高,2025-10-20 02:48:31
667,31615094,31598536,534.1,价格过高,2025-10-20 02:48:35
668,31598536,31585268,428.0,购买成功(200x3),2025-10-20 02:48:40
669,31475668,31462400,428.0,购买成功(200x3),2025-10-20 02:48:45
670,31350800,31337532,428.0,购买成功(200x3),2025-10-20 02:48:50
671,31227932,31214664,428.0,购买成功(200x3),2025-10-20 02:48:54
672,31129064,31111766,558.0,价格过高,2025-10-20 02:48:59
673,31111766,31094778,548.0,价格过高,2025-10-20 02:49:03
674,31094778,31077480,558.0,价格过高,2025-10-20 02:49:07
675,31077480,31060492,548.0,价格过高,2025-10-20 02:49:11
676,31060492,31043194,558.0,价格过高,2025-10-20 02:49:15
677,31043194,31029926,428.0,购买成功(200x3),2025-10-20 02:49:20
678,330918326,330901338,548.0,价格过高,2025-10-20 02:49:24
679,30888070,30874802,428.0,购买成功(200x3),2025-10-20 02:49:30
680,30789202,30772214,548.0,价格过高,2025-10-20 02:49:34
681,30772214,30757086,488.0,价格过高,2025-10-20 02:49:38
682,30729000,30712262,539.9,价格过高,2025-10-20 02:49:44
683,30712262,30695274,548.0,价格过高,2025-10-20 02:49:48
684,30695274,30680146,488.0,价格过高,2025-10-20 02:49:52
685,30680146,30667188,418.0,购买成功(200x3),2025-10-20 02:49:57
686,30557588,30541200,528.6,价格过高,2025-10-20 02:50:01
687,30541200,30524212,548.0,价格过高,2025-10-20 02:50:05
688,30524212,30506914,558.0,价格过高,2025-10-20 02:50:09
689,330434994,330418006,548.0,价格过高,2025-10-20 02:50:18
690,30400708,30383720,548.0,价格过高,2025-10-20 02:50:23
691,30383720,30368282,498.0,价格过高,2025-10-20 02:50:27
692,30368282,30350984,558.0,价格过高,2025-10-20 02:50:32
693,30350984,30333686,558.0,价格过高,2025-10-20 02:50:36
694,30333686,30316388,558.0,价格过高,2025-10-20 02:50:40
695,30282412,30265424,548.0,价格过高,2025-10-20 02:50:46
696,330180174,330162876,558.0,价格过高,2025-10-20 02:50:56
697,330162876,330145888,548.0,价格过高,2025-10-20 02:51:00
698,30097714,30080726,548.0,价格过高,2025-10-20 02:51:08
699,30080726,30063738,548.0,价格过高,2025-10-20 02:51:12
700,30063738,30046440,558.0,价格过高,2025-10-20 02:51:16
701,30046440,30031002,498.0,价格过高,2025-10-20 02:51:21
702,30031002,30018664,398.0,购买成功(200x3),2025-10-20 02:51:25
703,30018664,30004466,458.0,价格过高,2025-10-20 02:51:29
704,30004466,29989028,498.0,价格过高,2025-10-20 02:51:34
705,29989028,29972040,548.0,价格过高,2025-10-20 02:51:38
706,29972040,29955052,548.0,价格过高,2025-10-20 02:51:42
707,29955052,29938064,548.0,价格过高,2025-10-20 02:51:46
708,29938064,29921076,548.0,价格过高,2025-10-20 02:51:50
709,29921076,29904398,538.0,价格过高,2025-10-20 02:51:54
710,29904398,29887410,548.0,价格过高,2025-10-20 02:51:58
711,29887410,29870112,558.0,价格过高,2025-10-20 02:52:02
712,29870112,29853184,546.1,价格过高,2025-10-20 02:52:06
713,29853184,29835886,558.0,价格过高,2025-10-20 02:52:10
714,29835886,29823548,398.0,购买成功(200x3),2025-10-20 02:52:15
715,29743948,29726960,548.0,价格过高,2025-10-20 02:52:19
716,29726960,29709972,548.0,价格过高,2025-10-20 02:52:23
717,29709972,29694534,498.0,价格过高,2025-10-20 02:52:27
718,29694534,29679096,498.0,价格过高,2025-10-20 02:52:31
719,29679096,29663658,498.0,价格过高,2025-10-20 02:52:35
720,29663658,29648220,498.0,价格过高,2025-10-20 02:52:39
721,29648220,29630922,558.0,价格过高,2025-10-20 02:52:43
722,29630922,29615484,498.0,价格过高,2025-10-20 02:52:47
723,29615484,29598186,558.0,价格过高,2025-10-20 02:52:51
724,29598186,29581198,548.0,价格过高,2025-10-20 02:52:55
725,29581198,29565760,498.0,价格过高,2025-10-20 02:52:59
726,29565760,29548462,558.0,价格过高,2025-10-20 02:53:03
727,29548462,29531164,558.0,价格过高,2025-10-20 02:53:07
728,29531164,29513866,558.0,价格过高,2025-10-20 02:53:11
729,29513866,29498738,488.0,价格过高,2025-10-20 02:53:15
730,29498738,29481440,558.0,价格过高,2025-10-20 02:53:20
731,29481440,29464452,548.0,价格过高,2025-10-20 02:53:24
732,29464452,29447154,558.0,价格过高,2025-10-20 02:53:28
733,29447154,29432026,488.0,价格过高,2025-10-20 02:53:32
734,29432026,29416898,488.0,价格过高,2025-10-20 02:53:37
735,29416898,29399910,548.0,价格过高,2025-10-20 02:53:41
736,29399910,29383722,522.2,价格过高,2025-10-20 02:53:45
737,29383722,29371074,408.0,购买成功(200x3),2025-10-20 02:53:50
738,29289474,29274346,488.0,价格过高,2025-10-20 02:53:54
739,29274346,29257358,548.0,价格过高,2025-10-20 02:53:58
740,29257358,29242230,488.0,价格过高,2025-10-20 02:54:02
741,29242230,29225552,538.0,价格过高,2025-10-20 02:54:06
742,29225552,29208254,558.0,价格过高,2025-10-20 02:54:10
743,29208254,29191266,548.0,价格过高,2025-10-20 02:54:14
744,29191266,29176138,488.0,价格过高,2025-10-20 02:54:18
745,29176138,29159150,548.0,价格过高,2025-10-20 02:54:22
746,29159150,29141852,558.0,价格过高,2025-10-20 02:54:26
747,29141852,29125174,538.0,价格过高,2025-10-20 02:54:30
748,29125174,29108186,548.0,价格过高,2025-10-20 02:54:34
749,29108186,29093058,488.0,价格过高,2025-10-20 02:54:38
750,29093058,29075760,558.0,价格过高,2025-10-20 02:54:42
751,29075760,29062802,418.0,购买成功(200x3),2025-10-20 02:54:47
752,28951202,28938244,418.0,购买成功(200x3),2025-10-20 02:54:52
753,28854644,28841686,418.0,购买成功(200x3),2025-10-20 02:54:57
754,28758086,28745128,418.0,购买成功(200x3),2025-10-20 02:55:02
755,28633528,28616540,548.0,价格过高,2025-10-20 02:55:06
756,28616540,28603272,428.0,购买成功(200x3),2025-10-20 02:55:11
757,28493672,28480404,428.0,购买成功(200x3),2025-10-20 02:55:16
758,28370804,28353816,548.0,价格过高,2025-10-20 02:55:20
759,28353816,28336828,548.0,价格过高,2025-10-20 02:55:24
760,28336828,28319530,558.0,价格过高,2025-10-20 02:55:28
761,28319530,28302542,548.0,价格过高,2025-10-20 02:55:32
762,28302542,28287724,478.0,价格过高,2025-10-20 02:55:36
763,28287724,28270736,548.0,价格过高,2025-10-20 02:55:40
764,28270736,28253438,558.0,价格过高,2025-10-20 02:55:44
765,28253438,28236140,558.0,价格过高,2025-10-20 02:55:48
766,28236140,28221322,478.0,价格过高,2025-10-20 02:55:52
767,28221322,28204024,558.0,价格过高,2025-10-20 02:55:56
768,28204024,28187036,548.0,价格过高,2025-10-20 02:56:00
769,28187036,28170048,548.0,价格过高,2025-10-20 02:56:04
770,28170048,28152750,558.0,价格过高,2025-10-20 02:56:08
771,28152750,28135452,558.0,价格过高,2025-10-20 02:56:12
772,28135452,28118464,548.0,价格过高,2025-10-20 02:56:16
773,28118464,28103646,478.0,价格过高,2025-10-20 02:56:20
774,28103646,28088828,478.0,价格过高,2025-10-20 02:56:25
775,28088828,28074010,478.0,价格过高,2025-10-20 02:56:29
776,28074010,28056712,558.0,价格过高,2025-10-20 02:56:34
777,28056712,28039724,548.0,价格过高,2025-10-20 02:56:39
778,28039724,28026766,418.0,购买成功(200x3),2025-10-20 02:56:44
779,27943166,27928348,478.0,价格过高,2025-10-20 02:56:48
780,27928348,27911050,558.0,价格过高,2025-10-20 02:56:52
781,27911050,27893752,558.0,价格过高,2025-10-20 02:56:56
782,27893752,27876894,543.8,价格过高,2025-10-20 02:57:00
783,27876894,27859906,548.0,价格过高,2025-10-20 02:57:04
784,27859906,27846948,418.0,购买成功(200x3),2025-10-20 02:57:09
785,27733348,27716360,548.0,价格过高,2025-10-20 02:57:13
786,27716360,27699062,558.0,价格过高,2025-10-20 02:57:17
787,27699062,27681764,558.0,价格过高,2025-10-20 02:57:21
788,27681764,27668806,418.0,购买成功(200x3),2025-10-20 02:57:26
789,27585206,27568528,538.0,价格过高,2025-10-20 02:57:30
790,27568528,27551540,548.0,价格过高,2025-10-20 02:57:34
791,27551540,27536102,498.0,价格过高,2025-10-20 02:57:38
792,27536102,27523144,418.0,购买成功(200x3),2025-10-20 02:57:43
793,27523144,27505536,568.0,价格过高,2025-10-20 02:57:47
794,27505536,27492578,418.0,购买成功(200x3),2025-10-20 02:57:52
795,27408978,27391680,558.0,价格过高,2025-10-20 02:57:56
796,27391680,27378722,418.0,购买成功(200x3),2025-10-20 02:58:01
797,27295122,27279724,496.7,价格过高,2025-10-20 02:58:05
798,27279724,27264596,488.0,价格过高,2025-10-20 02:58:09
799,27264596,27247608,548.0,价格过高,2025-10-20 02:58:14
800,27247608,27230000,568.0,价格过高,2025-10-20 02:58:18
801,27230000,27212392,568.0,价格过高,2025-10-20 02:58:22
802,27212392,27196954,498.0,价格过高,2025-10-20 02:58:26
803,27196954,27183996,418.0,购买成功(200x3),2025-10-20 02:58:31
804,27073496,27060538,418.0,购买成功(200x3),2025-10-20 02:58:36
805,26976938,26960880,518.0,价格过高,2025-10-20 02:58:40
806,26960880,26943582,558.0,价格过高,2025-10-20 02:58:45
807,26943582,26926284,558.0,价格过高,2025-10-20 02:58:49
808,26926284,26908986,558.0,价格过高,2025-10-20 02:58:53
809,26908986,26891998,548.0,价格过高,2025-10-20 02:58:57
810,26891998,26876870,488.0,价格过高,2025-10-20 02:59:01
811,26876870,26859262,568.0,价格过高,2025-10-20 02:59:05
812,26859262,26842274,548.0,价格过高,2025-10-20 02:59:09
813,26842274,26825826,530.6,价格过高,2025-10-20 02:59:13
814,26825826,26808838,548.0,价格过高,2025-10-20 02:59:17
815,26808838,26794020,478.0,价格过高,2025-10-20 02:59:21
816,26794020,26779202,478.0,价格过高,2025-10-20 02:59:25
817,26779202,26761904,558.0,价格过高,2025-10-20 02:59:29
818,26761904,26744606,558.0,价格过高,2025-10-20 02:59:33
819,26744606,26731958,408.0,购买成功(200x3),2025-10-20 02:59:38
820,26650358,26635230,488.0,价格过高,2025-10-20 02:59:43
821,26635230,26618242,548.0,价格过高,2025-10-20 02:59:47
822,26618242,26600944,558.0,价格过高,2025-10-20 02:59:51
823,26600944,26583956,548.0,价格过高,2025-10-20 02:59:55
824,26583956,26566968,548.0,价格过高,2025-10-20 02:59:59
825,26566968,26549980,548.0,价格过高,2025-10-20 03:00:03
826,26549980,26535162,478.0,价格过高,2025-10-20 03:00:08
827,26535162,26518174,548.0,价格过高,2025-10-20 03:00:12
828,26518174,26503356,478.0,价格过高,2025-10-20 03:00:19
829,26503356,26485748,568.0,价格过高,2025-10-20 03:00:23
830,26485748,26468760,548.0,价格过高,2025-10-20 03:00:27
831,26468760,26451462,558.0,价格过高,2025-10-20 03:00:31
832,26451462,26438814,408.0,购买成功(200x3),2025-10-20 03:00:36
833,26327214,26310226,548.0,价格过高,2025-10-20 03:00:40
834,26310226,26293238,548.0,价格过高,2025-10-20 03:00:44
835,26293238,26276250,548.0,价格过高,2025-10-20 03:00:48
836,26276250,26259262,548.0,价格过高,2025-10-20 03:00:52
837,26259262,26241964,558.0,价格过高,2025-10-20 03:00:56
838,26241964,26224666,558.0,价格过高,2025-10-20 03:01:00
839,26224666,26207368,558.0,价格过高,2025-10-20 03:01:04
840,26207368,26194720,408.0,购买成功(200x3),2025-10-20 03:01:09
841,26113120,26095822,558.0,价格过高,2025-10-20 03:01:13
842,26095822,26078214,568.0,价格过高,2025-10-20 03:01:17
843,26078214,26065566,408.0,购买成功(200x3),2025-10-20 03:01:22
844,25953966,25936668,558.0,价格过高,2025-10-20 03:01:26
845,25936668,25919370,558.0,价格过高,2025-10-20 03:01:30
846,25919370,25903932,498.0,价格过高,2025-10-20 03:01:34
847,25903932,25889114,478.0,价格过高,2025-10-20 03:01:38
848,25889114,25876466,408.0,购买成功(200x3),2025-10-20 03:01:43
849,25780866,25763568,558.0,价格过高,2025-10-20 03:01:47
850,25763568,25748130,498.0,价格过高,2025-10-20 03:01:51
851,25748130,25730522,568.0,价格过高,2025-10-20 03:01:55
852,25730522,25715704,478.0,价格过高,2025-10-20 03:01:59
853,25715704,25700886,478.0,价格过高,2025-10-20 03:02:03
854,25700886,25685448,498.0,价格过高,2025-10-20 03:02:07
855,25685448,25668460,548.0,价格过高,2025-10-20 03:02:12
856,25668460,25653022,498.0,价格过高,2025-10-20 03:02:16
857,25653022,25638204,478.0,价格过高,2025-10-20 03:02:21
